area,diameter,width,height,shape_factor,circularity,cx,cy,time_step,real_time,velocity_y_raw,diameter_clean,shape_factor_clean,velocity_y_clean,circularity_clean,area_clean
5494.5,83.64098683389234,103.0,65.0,0.6310679611650486,0.7623243163418313,447.0,29.0,35,0.035,1499.9999999999982,83.64098683389234,0.6310679611650486,1499.9999999999982,0.7623243163418313,5494.5
5985.0,87.29455123454126,106.0,68.0,0.6415094339622641,0.7708009658549714,447.0,31.0,36,0.036000000000000004,1500.0000000000018,87.29455123454126,0.6415094339622641,1500.0000000000018,0.7708009658549714,5985.0
6514.0,91.07075487995502,110.0,71.0,0.6454545454545455,0.779654569567201,447.0,32.0,37,0.037,1500.0,91.07075487995502,0.6454545454545455,1500.0,0.779654569567201,6514.0
7031.0,94.61578747245582,114.0,74.0,0.6491228070175439,0.7786577463779886,447.0,34.0,38,0.038,1499.9999999999982,94.61578747245582,0.6491228070175439,1499.9999999999982,0.7786577463779886,7031.0
7569.5,98.17222995263383,117.0,77.0,0.6581196581196581,0.7895492188547887,447.0,35.0,39,0.039,1500.0,98.17222995263383,0.6581196581196581,1500.0,0.7895492188547887,7569.5
8132.0,101.75452804561743,120.0,80.0,0.6666666666666666,0.7898991791686935,447.0,37.0,40,0.04,1500.0,101.75452804561743,0.6666666666666666,1500.0,0.7898991791686935,8132.0
8729.0,105.42346980626864,124.0,83.0,0.6693548387096774,0.7954911480236332,447.0,38.0,41,0.041,1000.0,105.42346980626864,0.6693548387096774,1499.9999999999982,0.7954911480236332,8729.0
9315.0,108.90466637939828,128.0,86.0,0.671875,0.7931470173060533,447.0,39.0,42,0.042,1499.9999999999964,108.90466637939828,0.671875,1499.9999999999964,0.7931470173060533,9315.0
9845.5,111.96285070365994,132.0,89.0,0.6742424242424242,0.7967272581751216,447.0,41.0,43,0.043000000000000003,1500.0000000000036,111.96285070365994,0.6742424242424242,1500.0000000000036,0.7967272581751216,9845.5
10343.0,114.7567715265456,136.0,92.0,0.6764705882352942,0.8011070200158044,447.0,42.0,44,0.044,1000.0,114.7567715265456,0.6764705882352942,1000.0,0.8011070200158044,10343.0
10829.0,117.4219358975872,138.0,94.0,0.6811594202898551,0.8063993458491756,447.0,43.0,45,0.045,1000.0,117.4219358975872,0.6811594202898551,1000.0,0.8063993458491756,10829.0
11304.5,119.97223192663645,140.0,96.0,0.6857142857142857,0.8167947233284136,447.0,44.0,46,0.046,1000.0,119.97223192663645,0.6857142857142857,1000.0,0.8167947233284136,11304.5
11803.0,122.58893239811303,144.0,99.0,0.6875,0.8137229574214114,447.0,45.0,47,0.047,1499.9999999999964,122.58893239811303,0.6875,1000.0,0.8137229574214114,11803.0
12322.5,125.25771149912903,146.0,101.0,0.6917808219178082,0.8163732681502811,447.0,47.0,48,0.048,1499.9999999999964,125.25771149912903,0.6917808219178082,1000.0,0.8163732681502811,12322.5
12816.0,127.74129326621774,148.0,103.0,0.6959459459459459,0.8165557874456635,447.0,48.0,49,0.049,1000.0,127.74129326621774,0.6959459459459459,1000.0,0.8165557874456635,12816.0
13337.5,130.31436002185345,151.0,106.0,0.7019867549668874,0.807729331300662,447.0,49.0,50,0.05,1000.0,130.31436002185345,0.7019867549668874,1000.0,0.807729331300662,13337.5
13815.5,132.628959621527,154.0,109.0,0.7077922077922078,0.810444015171744,447.0,50.0,51,0.051000000000000004,1000.0,132.628959621527,0.7077922077922078,1000.0,0.810444015171744,13815.5
14287.0,134.8731751521824,156.0,112.0,0.717948717948718,0.8130696588125715,447.0,51.0,52,0.052000000000000005,1000.0000000000073,134.8731751521824,0.717948717948718,1000.0000000000073,0.8130696588125715,14287.0
14690.0,136.76216184368957,156.0,114.0,0.7307692307692307,0.8179023201379,447.0,52.0,53,0.053,1499.9999999999964,136.76216184368957,0.7307692307692307,1000.0000000000049,0.8179023201379,14690.0
15120.0,138.7493492467466,158.0,116.0,0.7341772151898734,0.8221481033819472,447.0,54.0,54,0.054,1499.9999999999964,138.7493492467466,0.7341772151898734,1000.0000000000024,0.8221481033819472,15120.0
15576.0,140.82605990652047,160.0,118.0,0.7375,0.8233859481220029,447.0,55.0,55,0.055,1000.0,140.82605990652047,0.7375,1000.0,0.8233859481220029,15576.0
16061.0,143.00174938787094,162.0,120.0,0.7407407407407407,0.8257331564507299,447.0,56.0,56,0.056,1000.0,143.00174938787094,0.7407407407407407,1000.0,0.8257331564507299,16061.0
16560.0,145.2062218391977,164.0,123.0,0.75,0.8256165329705887,447.0,57.0,57,0.057,1000.0,145.2062218391977,0.75,1000.0,0.8256165329705887,16560.0
17062.0,147.39068190449268,166.0,125.0,0.7530120481927711,0.8279685091246561,447.0,58.0,58,0.058,1000.0,147.39068190449268,0.7530120481927711,1000.0,0.8279685091246561,17062.0
17559.5,149.5240776121929,168.0,127.0,0.7559523809523809,0.8278129356256472,447.0,59.0,59,0.059000000000000004,1500.0000000000073,149.5240776121929,0.7559523809523809,1500.0000000000073,0.8278129356256472,17559.5
18118.5,151.88545253342747,170.0,130.0,0.7647058823529411,0.8331048640074147,447.0,61.0,60,0.06,1500.0000000000036,151.88545253342747,0.7647058823529411,1500.0000000000036,0.8331048640074147,18118.5
18734.5,154.44580360385615,174.0,133.0,0.764367816091954,0.8315361275252687,447.0,62.0,61,0.061,1000.0,154.44580360385615,0.764367816091954,1500.0000000000018,0.8315361275252687,18734.5
19420.5,157.24804793233278,176.0,136.0,0.7727272727272727,0.8377016849785005,447.0,63.0,62,0.062,1500.0,157.24804793233278,0.7727272727272727,1500.0,0.8377016849785005,19420.5
20168.0,160.24573360379603,180.0,139.0,0.7722222222222223,0.8388906840656788,447.0,65.0,63,0.063,1499.9999999999964,160.24573360379603,0.7722222222222223,1499.9999999999964,0.8388906840656788,20168.0
20874.0,163.02638515529253,182.0,142.0,0.7802197802197802,0.8445625917249137,447.0,66.0,64,0.064,1499.9999999999964,163.02638515529253,0.7802197802197802,1499.9999999999964,0.8445625917249137,20874.0
21639.0,165.9868383593235,186.0,144.0,0.7741935483870968,0.8459437941642304,447.0,68.0,65,0.065,1500.0,165.9868383593235,0.7741935483870968,1500.0,0.8459437941642304,21639.0
22387.5,168.8332026224654,188.0,147.0,0.7819148936170213,0.8468484294947651,447.0,69.0,66,0.066,1500.0,168.8332026224654,0.7819148936170213,1500.0,0.8468484294947651,22387.5
23114.5,171.55260259401754,190.0,150.0,0.7894736842105263,0.8515728110696656,447.0,71.0,67,0.067,1500.0,171.55260259401754,0.7894736842105263,1500.0,0.8515728110696656,23114.5
23850.0,174.2606184481555,192.0,153.0,0.796875,0.8543831396810342,447.0,72.0,68,0.068,1500.0,174.2606184481555,0.796875,1500.0,0.8543831396810342,23850.0
24635.0,177.105212189113,194.0,157.0,0.8092783505154639,0.8544152298128749,447.0,74.0,69,0.069,1500.0,177.105212189113,0.8092783505154639,1500.0,0.8544152298128749,24635.0
25470.5,180.08344683556277,197.0,161.0,0.817258883248731,0.8583213047832022,447.0,75.0,70,0.07,1500.0,180.08344683556277,0.817258883248731,1500.0,0.8583213047832022,25470.5
26300.0,182.99234963936274,200.0,164.0,0.82,0.8572748429797087,447.0,77.0,71,0.07100000000000001,1500.0,182.99234963936274,0.82,1500.0,0.8572748429797087,26300.0
27135.5,185.8762805367081,202.0,166.0,0.8217821782178217,0.863757307541001,447.0,78.0,72,0.07200000000000001,1500.0000000000218,185.8762805367081,0.8217821782178217,1500.0000000000218,0.863757307541001,27135.5
27958.0,188.67228517115512,204.0,169.0,0.8284313725490197,0.8638577943060759,447.0,80.0,73,0.073,1500.0000000000146,188.67228517115512,0.8284313725490197,1500.0000000000146,0.8638577943060759,27958.0
28761.0,191.36259442777217,206.0,172.0,0.8349514563106796,0.867708004244737,447.0,81.0,74,0.074,1500.0,191.36259442777217,0.8349514563106796,1500.0,0.867708004244737,28761.0
29621.5,194.2041842349763,210.0,176.0,0.8380952380952381,0.864683678103272,447.0,83.0,75,0.075,1500.0,194.2041842349763,0.8380952380952381,1500.0,0.864683678103272,29621.5
30515.5,197.11301663605542,212.0,179.0,0.8443396226415094,0.867283807636413,447.0,84.0,76,0.076,1500.0,197.11301663605542,0.8443396226415094,1500.0,0.867283807636413,30515.5
31466.5,200.1609156014455,214.0,183.0,0.8551401869158879,0.8719173598672382,447.0,86.0,77,0.077,2000.0,200.1609156014455,0.8551401869158879,1500.0,0.8719173598672382,31466.5
32425.0,203.18659463172676,218.0,186.0,0.8532110091743119,0.8696479956850539,447.0,88.0,78,0.078,1500.0,203.18659463172676,0.8532110091743119,1500.0,0.8696479956850539,32425.0
33370.0,206.12618370263488,221.0,189.0,0.8552036199095022,0.8702647351817537,447.0,89.0,79,0.079,1500.0,206.12618370263488,0.8552036199095022,1500.0,0.8702647351817537,33370.0
34229.5,208.76386899200793,224.0,192.0,0.8571428571428571,0.8727041039874035,447.0,91.0,80,0.08,1500.0,208.76386899200793,0.8571428571428571,1500.0,0.8727041039874035,34229.5
35053.5,211.2616917033801,226.0,195.0,0.8628318584070797,0.8745326323214355,447.0,92.0,81,0.081,999.9999999999927,211.2616917033801,0.8628318584070797,1499.9999999999964,0.8745326323214355,35053.5
35839.5,213.61710760970402,228.0,198.0,0.868421052631579,0.8780222847731848,447.0,93.0,82,0.082,1499.9999999999927,213.61710760970402,0.868421052631579,1499.9999999999927,0.8780222847731848,35839.5
36649.0,216.0161014253312,228.0,201.0,0.881578947368421,0.8844314645196936,447.0,95.0,83,0.083,1500.0,216.0161014253312,0.881578947368421,1500.0,0.8777881763150481,36649.0
37523.5,218.57814176369484,230.0,205.0,0.8913043478260869,0.8775540678569116,447.0,96.0,84,0.084,1500.0,218.57814176369484,0.8913043478260869,1500.0,0.8775540678569116,37523.5
38446.0,221.24865544650902,232.0,208.0,0.896551724137931,0.876470890320467,447.0,98.0,85,0.085,1500.0,221.24865544650902,0.896551724137931,1500.0,0.876470890320467,38446.0
39331.0,223.78066166221487,234.0,211.0,0.9017094017094017,0.8756968400863292,447.0,99.0,86,0.08600000000000001,1500.0,223.78066166221487,0.9017094017094017,1500.0,0.8756968400863292,39331.0
40232.5,226.33075350812896,236.0,214.0,0.9067796610169492,0.8737337060748633,447.0,101.0,87,0.08700000000000001,1500.0,226.33075350812896,0.9067796610169492,1500.0,0.8737337060748633,40232.5
41110.0,228.78565882516006,238.0,216.0,0.907563025210084,0.8756379834204201,447.0,102.0,88,0.088,1500.0,228.78565882516006,0.907563025210084,1500.0,0.8756379834204201,41110.0
42030.0,231.33148956685272,240.0,220.0,0.9166666666666666,0.8757773240226837,447.0,104.0,89,0.089,1500.0,231.33148956685272,0.9166666666666666,1500.0,0.8757773240226837,42030.0
42976.5,233.92173754123561,242.0,223.0,0.9214876033057852,0.8741764274935042,447.0,105.0,90,0.09,1499.9999999999927,233.92173754123561,0.9214876033057852,1499.9999999999927,0.8741764274935042,42976.5
43976.0,236.62625006383698,242.0,227.0,0.9380165289256198,0.8778673173174979,447.0,107.0,91,0.091,1999.9999999999927,236.62625006383698,0.9380165289256198,1499.9999999999964,0.8778673173174979,43976.0
45030.5,239.4464727641582,244.0,231.0,0.9467213114754098,0.8761501295832678,447.0,109.0,92,0.092,1500.0,239.4464727641582,0.9467213114754098,1500.0,0.8761501295832678,45030.5
46051.0,242.1444904898705,247.0,234.0,0.9473684210526315,0.8761162572326384,447.0,110.0,93,0.093,1500.0,242.1444904898705,0.9473684210526315,1500.0,0.8761162572326384,46051.0
47088.0,244.85567929392477,250.0,237.0,0.948,0.8774278164637797,447.0,112.0,94,0.094,2000.0,244.85567929392477,0.948,2000.0,0.8774278164637797,47088.0
48122.5,247.5307455479377,252.0,240.0,0.9523809523809523,0.87897112443995,447.0,114.0,95,0.095,1500.0,247.5307455479377,0.9523809523809523,1500.0,0.87897112443995,48122.5
49188.5,250.25735423001169,254.0,243.0,0.9566929133858267,0.8796175379756701,447.0,115.0,96,0.096,1500.0,250.25735423001169,0.9566929133858267,1500.0,0.8796175379756701,49188.5
50279.5,253.01748494819805,256.0,247.0,0.96484375,0.8811977697916499,447.0,117.0,97,0.097,2000.0,253.01748494819805,0.96484375,2000.0,0.8811977697916499,50279.5
51439.5,255.91952946464326,258.0,251.0,0.9728682170542635,0.878905345721368,447.0,119.0,98,0.098,1500.0,255.91952946464326,0.9728682170542635,1500.0,0.878905345721368,51439.5
52615.5,258.8283896059568,262.0,254.0,0.9694656488549618,0.8774124003948457,447.0,120.0,99,0.099,1499.9999999999927,258.8283896059568,0.9694656488549618,1499.9999999999927,0.8774124003948457,52615.5
53806.0,261.7401897760834,264.0,258.0,0.9772727272727273,0.878802907766584,447.0,122.0,100,0.1,1999.9999999999927,261.7401897760834,0.9772727272727273,1499.9999999999964,0.878802907766584,53806.0
54976.0,264.5706280208752,266.0,261.0,0.981203007518797,0.8801067849035743,447.0,124.0,101,0.101,1500.0,264.5706280208752,0.981203007518797,1500.0,0.8801067849035743,54976.0
56132.5,267.33895852427963,268.0,264.0,0.9850746268656716,0.8821310876894715,447.0,125.0,102,0.10200000000000001,1500.0,267.33895852427963,0.9850746268656716,1500.0,0.8821310876894715,56132.5
57327.5,270.1696504065641,270.0,268.0,0.9925925925925926,0.8794818795072261,447.0,127.0,103,0.10300000000000001,1500.0,270.1696504065641,0.9925925925925926,1500.0,0.8794818795072261,57327.5
58536.5,273.0036384563214,272.0,271.0,0.9963235294117647,0.883025357672933,447.0,128.0,104,0.10400000000000001,1500.0000000000218,273.0036384563214,0.9963235294117647,1500.0000000000218,0.883025357672933,58536.5
59769.5,275.8638993580862,274.0,276.0,1.0072992700729928,0.8790284041868657,447.0,130.0,105,0.105,2000.0,275.8638993580862,1.0072992700729928,1750.0000000000073,0.8790284041868657,59769.5
60973.5,278.6285544966801,276.0,279.0,1.0108695652173914,0.8798488105998884,447.0,132.0,106,0.106,1999.9999999999927,278.6285544966801,1.0108695652173914,1999.9999999999927,0.8798488105998884,60973.5
62133.0,281.2653420402696,278.0,282.0,1.014388489208633,0.8809493184122295,447.0,134.0,107,0.107,1500.0,281.2653420402696,1.014388489208633,1500.0,0.8809493184122295,62133.0
63294.5,283.8821240660281,280.0,285.0,1.0178571428571428,0.8797351689625413,447.0,135.0,108,0.108,1500.0,283.8821240660281,1.0178571428571428,1500.0,0.8797351689625413,63294.5
64453.0,286.4683374769635,282.0,289.0,1.024822695035461,0.8789862695033936,447.0,137.0,109,0.109,2000.0,286.4683374769635,1.024822695035461,2000.0,0.8789862695033936,64453.0
65649.0,289.1139963272596,284.0,292.0,1.028169014084507,0.879053155016144,447.0,139.0,110,0.11,1500.0,289.1139963272596,1.028169014084507,1500.0,0.879053155016144,65649.0
66896.0,291.8469334850093,286.0,297.0,1.0384615384615385,0.8766707002507813,447.0,140.0,111,0.111,1500.0,291.8469334850093,1.0384615384615385,1500.0,0.8766707002507813,66896.0
68154.0,294.57828829002364,288.0,300.0,1.0416666666666667,0.8751905033360148,447.0,142.0,112,0.112,2000.0,294.57828829002364,1.0416666666666667,2000.0,0.8751905033360148,68154.0
69388.5,297.23422102755234,290.0,303.0,1.0448275862068965,0.8763777708151473,447.0,144.0,113,0.113,1500.0,297.23422102755234,1.0448275862068965,1500.0,0.8763777708151473,69388.5
70592.5,299.8018721784722,292.0,307.0,1.0513698630136987,0.8766067369614362,447.0,145.0,114,0.114,1500.0,299.8018721784722,1.0513698630136987,1500.0,0.8766067369614362,70592.5
71818.5,302.3940380423567,294.0,310.0,1.054421768707483,0.8743610428138218,447.0,147.0,115,0.115,2000.0,302.3940380423567,1.054421768707483,2000.0,0.8743610428138218,71818.5
73076.5,305.03096497050774,296.0,314.0,1.0608108108108107,0.8749997152877086,447.0,149.0,116,0.116,1500.0,305.03096497050774,1.0608108108108107,1500.0,0.8749997152877086,73076.5
74366.5,307.7115022282194,298.0,318.0,1.0671140939597314,0.8719161051452821,447.0,150.0,117,0.117,1500.0,307.7115022282194,1.0671140939597314,1500.0,0.8719161051452821,74366.5
75678.5,310.4140120649195,300.0,322.0,1.0733333333333333,0.8729307711458856,447.0,152.0,118,0.11800000000000001,2000.0,310.4140120649195,1.0733333333333333,2000.0,0.8729307711458856,75678.5
76997.5,313.1074286019827,302.0,325.0,1.076158940397351,0.8733092081726908,447.0,154.0,119,0.11900000000000001,2000.0000000000146,313.1074286019827,1.076158940397351,2000.0000000000146,0.8733092081726908,76997.5
78301.5,315.74763057239295,304.0,328.0,1.0789473684210527,0.8733870147830394,447.0,156.0,120,0.12,1500.0000000000146,315.74763057239295,1.0789473684210527,1500.0000000000146,0.8733870147830394,78301.5
79600.5,318.3559397603433,306.0,332.0,1.0849673202614378,0.8719381835447528,447.0,157.0,121,0.121,1499.9999999999854,318.3559397603433,1.0849673202614378,1499.9999999999854,0.8719381835447528,79600.5
80913.0,320.96982924124853,308.0,335.0,1.0876623376623376,0.8709377189688625,447.0,159.0,122,0.122,2000.0,320.96982924124853,1.0876623376623376,2000.0,0.8709377189688625,80913.0
82241.5,323.59408217446884,310.0,339.0,1.0935483870967742,0.8705589121105587,447.0,161.0,123,0.123,1500.0,323.59408217446884,1.0935483870967742,1500.0,0.8705589121105587,82241.5
83638.0,326.3299082869352,312.0,343.0,1.0993589743589745,0.8707817856145265,447.0,162.0,124,0.124,1500.0,326.3299082869352,1.0993589743589745,1500.0,0.8707817856145265,83638.0
85024.5,329.0236399885802,314.0,347.0,1.105095541401274,0.8671059173312324,447.0,164.0,125,0.125,2000.0,329.0236399885802,1.105095541401274,2000.0,0.8671059173312324,85024.5
86386.0,331.6475106366574,316.0,350.0,1.1075949367088607,0.869873309843919,447.0,166.0,126,0.126,1500.0,331.6475106366574,1.1075949367088607,1500.0,0.869873309843919,86386.0
87711.5,334.1822112681018,318.0,353.0,1.110062893081761,0.8685204339943118,447.0,167.0,127,0.127,1500.0,334.1822112681018,1.110062893081761,1500.0,0.8685204339943118,87711.5
89045.5,336.71390211975944,320.0,357.0,1.115625,0.8685955310413577,447.0,169.0,128,0.128,2000.0,336.71390211975944,1.115625,2000.0,0.8685955310413577,89045.5
90373.5,339.2154389117972,322.0,360.0,1.1180124223602483,0.8679940837516835,447.0,171.0,129,0.129,2000.0,339.2154389117972,1.1180124223602483,2000.0,0.8679940837516835,90373.5
91753.0,341.7945990621932,324.0,365.0,1.126543209876543,0.8661856932195403,447.0,173.0,130,0.13,1500.0,341.7945990621932,1.126543209876543,1500.0,0.8661856932195403,91753.0
93131.5,344.35259351499417,324.0,368.0,1.1358024691358024,0.8674946396593125,447.0,174.0,131,0.131,1500.0,344.35259351499417,1.1358024691358024,1500.0,0.8674946396593125,93131.5
94494.5,346.8632787713004,326.0,372.0,1.1411042944785277,0.8657351333492574,447.0,176.0,132,0.132,2000.0,346.8632787713004,1.1411042944785277,2000.0,0.8657351333492574,94494.5
95846.0,349.33496447490967,328.0,375.0,1.1432926829268293,0.8658860993720021,447.0,178.0,133,0.133,1500.0,349.33496447490967,1.1432926829268293,1500.0,0.8658860993720021,95846.0
97190.5,351.77661658015705,330.0,378.0,1.1454545454545455,0.8658871212024621,447.0,179.0,134,0.134,1500.0,351.77661658015705,1.1454545454545455,1500.0,0.8658871212024621,97190.5
98553.0,354.2337884113887,332.0,382.0,1.1506024096385543,0.8647654920452396,447.0,181.0,135,0.135,2000.0,354.2337884113887,1.1506024096385543,2000.0,0.8647654920452396,98553.0
99944.0,356.72489828859875,333.0,386.0,1.1591591591591592,0.8641735682852852,447.0,183.0,136,0.136,1999.9999999999854,356.72489828859875,1.1591591591591592,1999.9999999999854,0.8641735682852852,99944.0
101353.5,359.2315189363474,334.0,390.0,1.1676646706586826,0.8628324056674134,447.0,185.0,137,0.137,1499.9999999999854,359.2315189363474,1.1676646706586826,1499.9999999999854,0.8628324056674134,101353.5
102749.0,361.69612934339403,336.0,393.0,1.1696428571428572,0.8629635015876048,447.0,186.0,138,0.138,1500.0,361.69612934339403,1.1696428571428572,1500.0,0.8629635015876048,102749.0
104142.0,364.1396883996707,338.0,397.0,1.1745562130177514,0.8626530881266299,447.0,188.0,139,0.139,2000.0,364.1396883996707,1.1745562130177514,2000.0,0.8626530881266299,104142.0
105506.0,366.51659090255123,340.0,400.0,1.1764705882352942,0.8620334004298704,447.0,190.0,140,0.14,2000.0,366.51659090255123,1.1764705882352942,2000.0,0.8620334004298704,105506.0
106893.0,368.9178697967554,341.0,403.0,1.1818181818181819,0.8633519015040124,447.0,192.0,141,0.14100000000000001,1500.0,368.9178697967554,1.1818181818181819,1500.0,0.8633519015040124,106893.0
108306.0,371.3481952724242,343.0,407.0,1.186588921282799,0.8613753307928764,447.0,193.0,142,0.14200000000000002,1500.0,371.3481952724242,1.186588921282799,1500.0,0.8613753307928764,108306.0
109764.0,373.83935773044334,344.0,411.0,1.194767441860465,0.8608365534251495,447.0,195.0,143,0.14300000000000002,2000.0,373.83935773044334,1.194767441860465,2000.0,0.8608365534251495,109764.0
