area,diameter,width,height,shape_factor,circularity,cx,cy,time_step,real_time,velocity_y_raw,diameter_clean,shape_factor_clean,velocity_y_clean,circularity_clean,area_clean
959.0,34.943335894001606,53.0,28.0,0.5283018867924528,0.6429059217132148,447.0,12.0,30,0.03,1000.0000000000018,34.943335894001606,0.5283018867924528,1000.0000000000018,0.6429059217132148,959.0
1092.5,37.29630280099041,54.0,29.0,0.5370370370370371,0.6856996618896889,447.0,13.0,31,0.031,999.9999999999991,37.29630280099041,0.5370370370370371,999.9999999999991,0.6856996618896889,1092.5
1218.5,39.388353421535605,56.0,31.0,0.5535714285714286,0.6851216485828556,447.0,14.0,32,0.032,999.9999999999991,39.388353421535605,0.5535714285714286,999.9999999999991,0.6851216485828556,1218.5
1351.5,41.48232448537054,58.0,33.0,0.5689655172413793,0.6745924694601577,447.0,15.0,33,0.033,500.0,41.48232448537054,0.5689655172413793,999.9999999999987,0.6745924694601577,1351.5
1483.5,43.46091191650969,60.0,34.0,0.5666666666666667,0.6778218912612458,447.0,15.0,34,0.034,499.9999999999991,43.46091191650969,0.5666666666666667,999.9999999999985,0.6778218912612458,1483.5
1645.0,45.76547881416016,62.0,36.0,0.5806451612903226,0.69806926373216,447.0,16.0,35,0.035,999.9999999999982,45.76547881416016,0.5806451612903226,999.9999999999982,0.69806926373216,1645.0
1799.0,47.85977372469032,63.0,38.0,0.6031746031746031,0.7128445473021134,447.0,17.0,36,0.036000000000000004,1000.0000000000036,47.85977372469032,0.6031746031746031,1000.0000000000036,0.7128445473021134,1799.0
1980.0,50.20970323130403,65.0,40.0,0.6153846153846154,0.7122002765116183,447.0,18.0,37,0.037,1000.0000000000018,50.20970323130403,0.6153846153846154,1000.0000000000018,0.7122002765116183,1980.0
2172.5,52.59384860358805,67.0,42.0,0.6268656716417911,0.7317466833303465,447.0,19.0,38,0.038,999.9999999999982,52.59384860358805,0.6268656716417911,999.9999999999982,0.7317466833303465,2172.5
2383.5,55.0887144057316,69.0,45.0,0.6521739130434783,0.7341696672499418,447.0,20.0,39,0.039,999.9999999999982,55.0887144057316,0.6521739130434783,999.9999999999982,0.7341696672499418,2383.5
2607.5,57.61919916917395,71.0,47.0,0.6619718309859155,0.7373045175613974,447.0,21.0,40,0.04,1000.0,57.61919916917395,0.6619718309859155,1000.0,0.7373045175613974,2607.5
2834.0,60.06963350795018,73.0,49.0,0.6712328767123288,0.7478235381796052,447.0,22.0,41,0.041,1000.0,60.06963350795018,0.6712328767123288,1000.0,0.7478235381796052,2834.0
3031.0,62.1223716554051,74.0,51.0,0.6891891891891891,0.7575759928052394,447.0,23.0,42,0.042,999.9999999999982,62.1223716554051,0.6891891891891891,999.9999999999982,0.7575759928052394,3031.0
3182.0,63.650987669849144,76.0,52.0,0.6842105263157895,0.75986193828712,447.0,24.0,43,0.043000000000000003,1000.0000000000018,63.650987669849144,0.6842105263157895,1000.0000000000018,0.75986193828712,3182.0
3304.0,64.85972136700079,76.0,53.0,0.6973684210526315,0.7568014232059773,447.0,25.0,44,0.044,500.0000000000018,64.85972136700079,0.6973684210526315,500.0000000000018,0.7568014232059773,3304.0
3442.5,66.20518962098664,77.0,55.0,0.7142857142857143,0.7768251511501775,447.0,25.0,45,0.045,500.0,66.20518962098664,0.7142857142857143,500.0,0.7768251511501775,3442.5
3550.0,67.23094811029982,77.0,56.0,0.7272727272727273,0.7624830950241708,447.0,26.0,46,0.046,500.0,67.23094811029982,0.7272727272727273,500.0,0.7624830950241708,3550.0
3625.5,67.94210748451458,78.0,56.0,0.717948717948718,0.7749412551137895,447.0,26.0,47,0.047,499.9999999999982,67.94210748451458,0.717948717948718,499.9999999999982,0.7749412551137895,3625.5
3708.5,68.71541931510242,78.0,57.0,0.7307692307692307,0.7904434056515323,447.0,27.0,48,0.048,499.9999999999982,68.71541931510242,0.7307692307692307,499.9999999999982,0.7904434056515323,3708.5
3807.5,69.62657227365952,78.0,58.0,0.7435897435897436,0.7929630994686981,447.0,27.0,49,0.049,500.0,69.62657227365952,0.7435897435897436,500.0,0.7929630994686981,3807.5
3921.5,70.66122610512035,80.0,59.0,0.7375,0.7929208693617112,447.0,28.0,50,0.05,500.0,70.66122610512035,0.7375,500.0,0.7929208693617112,3921.5
4047.5,71.7874435908925,80.0,61.0,0.7625,0.797965133540817,447.0,28.0,51,0.051000000000000004,500.0,71.7874435908925,0.7625,500.0,0.797965133540817,4047.5
4168.5,72.8525843208635,81.0,62.0,0.7654320987654321,0.8037112983535994,447.0,29.0,52,0.052000000000000005,1000.0000000000036,72.8525843208635,0.7654320987654321,500.0000000000009,0.8037112983535994,4168.5
4294.5,73.94543410424444,82.0,63.0,0.7682926829268293,0.8047843303025302,447.0,30.0,53,0.053,500.0000000000018,73.94543410424444,0.7682926829268293,500.0000000000018,0.8047843303025302,4294.5
4426.0,75.069023072089,83.0,65.0,0.7831325301204819,0.7978719445933201,447.0,30.0,54,0.054,499.9999999999982,75.069023072089,0.7831325301204819,499.9999999999982,0.7978719445933201,4426.0
4577.0,76.33883281956072,84.0,66.0,0.7857142857142857,0.8178185801411381,447.0,31.0,55,0.055,499.9999999999982,76.33883281956072,0.7857142857142857,499.9999999999982,0.8178185801411381,4577.0
4716.0,77.4893392214118,85.0,68.0,0.8,0.8198879308367457,447.0,31.0,56,0.056,500.0,77.4893392214118,0.8,500.0,0.8198879308367457,4716.0
4867.0,78.72011727777111,86.0,69.0,0.8023255813953488,0.8336898447492905,447.0,32.0,57,0.057,999.9999999999982,78.72011727777111,0.8023255813953488,499.9999999999991,0.8336898447492905,4867.0
5016.5,79.91999859962426,86.0,70.0,0.813953488372093,0.8380375589310881,447.0,33.0,58,0.058,499.9999999999982,79.91999859962426,0.813953488372093,499.9999999999982,0.8380375589310881,5016.5
5195.5,81.33336372406798,88.0,71.0,0.8068181818181818,0.8381691817013661,447.0,33.0,59,0.059000000000000004,500.0000000000073,81.33336372406798,0.8068181818181818,500.0000000000073,0.8381691817013661,5195.5
5335.5,82.42189994737114,90.0,72.0,0.8,0.8386344051177865,447.0,34.0,60,0.06,500.00000000000364,82.42189994737114,0.8,500.00000000000364,0.8386344051177865,5335.5
5491.5,83.6181497039557,90.0,73.0,0.8111111111111111,0.8441118314517159,447.0,34.0,61,0.061,500.0,83.6181497039557,0.8111111111111111,500.0,0.8441118314517159,5491.5
5642.5,84.75997953732738,92.0,74.0,0.8043478260869565,0.8320361186630821,447.0,35.0,62,0.062,500.0,84.75997953732738,0.8043478260869565,500.0,0.8320361186630821,5642.5
5788.5,85.8495608882159,94.0,75.0,0.7978723404255319,0.8439579261813812,447.0,35.0,63,0.063,500.0,85.8495608882159,0.7978723404255319,500.0,0.8439579261813812,5788.5
5928.5,86.88153222038855,96.0,76.0,0.7916666666666666,0.8366241207980695,447.0,36.0,64,0.064,500.0,86.88153222038855,0.7916666666666666,500.0,0.8366241207980695,5928.5
6085.0,88.02080793604127,96.0,77.0,0.8020833333333334,0.8329130619662629,447.0,36.0,65,0.065,500.0,88.02080793604127,0.8020833333333334,500.0,0.8329130619662629,6085.0
6229.0,89.05621328214741,98.0,78.0,0.7959183673469388,0.8324097444232592,447.0,37.0,66,0.066,500.0,89.05621328214741,0.7959183673469388,500.0,0.8324097444232592,6229.0
6376.5,90.10445026192527,100.0,78.0,0.78,0.8379298739478265,447.0,37.0,67,0.067,500.0,90.10445026192527,0.78,500.0,0.8379298739478265,6376.5
6519.0,91.1057001077788,101.0,79.0,0.7821782178217822,0.8318025913934065,447.0,38.0,68,0.068,500.0,91.1057001077788,0.7821782178217822,500.0,0.8318025913934065,6519.0
6662.5,92.10297751320542,102.0,80.0,0.7843137254901961,0.8380915920442156,447.0,38.0,69,0.069,500.0,92.10297751320542,0.7843137254901961,500.0,0.8380915920442156,6662.5
6803.0,93.06905298128541,104.0,81.0,0.7788461538461539,0.8332455168396358,447.0,39.0,70,0.07,500.0,93.06905298128541,0.7788461538461539,500.0,0.8332455168396358,6803.0
6948.0,94.05566626641858,104.0,82.0,0.7884615384615384,0.8404768125818701,447.0,39.0,71,0.07100000000000001,499.99999999999636,94.05566626641858,0.7884615384615384,499.99999999999636,0.8404768125818701,6948.0
7096.0,95.0521320615204,106.0,83.0,0.7830188679245284,0.8332281176321893,447.0,40.0,72,0.07200000000000001,499.99999999999636,95.0521320615204,0.7830188679245284,499.99999999999636,0.8332281176321893,7096.0
7236.0,95.98521420356178,106.0,84.0,0.7924528301886793,0.8393726071212817,447.0,40.0,73,0.073,499.99999999999636,95.98521420356178,0.7924528301886793,499.99999999999636,0.8393726071212817,7236.0
7390.0,97.0012383198939,108.0,85.0,0.7870370370370371,0.8326281075127769,447.0,41.0,74,0.074,500.0,97.0012383198939,0.7870370370370371,500.0,0.8326281075127769,7390.0
7539.0,97.97424624746236,108.0,86.0,0.7962962962962963,0.8335095070519335,447.0,41.0,75,0.075,500.0,97.97424624746236,0.7962962962962963,500.0,0.8335095070519335,7539.0
7691.5,98.96020391213078,110.0,88.0,0.8,0.8310343692551806,447.0,42.0,76,0.076,500.0,98.96020391213078,0.8,500.0,0.8310343692551806,7691.5
7842.0,99.92369343560688,110.0,89.0,0.8090909090909091,0.8345913105202848,447.0,42.0,77,0.077,500.0,99.92369343560688,0.8090909090909091,500.0,0.8345913105202848,7842.0
7995.0,100.89375679474735,111.0,90.0,0.8108108108108109,0.837038081762375,447.0,43.0,78,0.078,1000.0,100.89375679474735,0.8108108108108109,500.0,0.837038081762375,7995.0
8163.5,101.9514150144347,112.0,92.0,0.8214285714285714,0.8341247311938134,447.0,44.0,79,0.079,500.0,101.9514150144347,0.8214285714285714,500.0,0.8341247311938134,8163.5
8323.0,102.94257006132477,112.0,93.0,0.8303571428571429,0.8380184450578629,447.0,44.0,80,0.08,500.0,102.94257006132477,0.8303571428571429,500.0,0.8380184450578629,8323.0
8466.5,103.82621347954598,114.0,94.0,0.8245614035087719,0.832354969724206,447.0,45.0,81,0.081,1000.0,103.82621347954598,0.8245614035087719,500.0,0.832354969724206,8466.5
8613.0,104.7206388387884,114.0,95.0,0.8333333333333334,0.8400982867607293,447.0,46.0,82,0.082,500.0,104.7206388387884,0.8333333333333334,500.0,0.8400982867607293,8613.0
8746.0,105.52607762185484,114.0,96.0,0.8421052631578947,0.8436431049667102,447.0,46.0,83,0.083,499.99999999999636,105.52607762185484,0.8421052631578947,499.99999999999636,0.8436431049667102,8746.0
8881.5,106.34038281182436,116.0,97.0,0.8362068965517241,0.8423185796667954,447.0,47.0,84,0.084,499.99999999999636,106.34038281182436,0.8362068965517241,499.99999999999636,0.8423185796667954,8881.5
9029.5,107.22274231330847,116.0,98.0,0.8448275862068966,0.8470215355981062,447.0,47.0,85,0.085,500.0,107.22274231330847,0.8448275862068966,500.0,0.8470215355981062,9029.5
9157.5,107.98004968933962,116.0,99.0,0.853448275862069,0.8459042460671825,447.0,48.0,86,0.08600000000000001,1000.0,107.98004968933962,0.853448275862069,500.0,0.8459042460671825,9157.5
9295.0,108.78769033449205,118.0,100.0,0.847457627118644,0.8354739534232681,447.0,49.0,87,0.08700000000000001,500.0,108.78769033449205,0.847457627118644,500.0,0.8354739534232681,9295.0
9447.0,109.67357922085466,118.0,101.0,0.8559322033898306,0.8438400120640327,447.0,49.0,88,0.088,499.9999999999927,109.67357922085466,0.8559322033898306,499.9999999999927,0.8438400120640327,9447.0
9587.0,110.48324540569944,120.0,102.0,0.85,0.8310876810072092,447.0,50.0,89,0.089,1000.0,110.48324540569944,0.85,1000.0,0.8310876810072092,9587.0
9723.0,111.26413660052366,120.0,103.0,0.8583333333333333,0.8290083681681178,447.0,51.0,90,0.09,500.0,111.26413660052366,0.8583333333333333,500.0,0.8290083681681178,9723.0
9879.0,112.15316964954077,121.0,104.0,0.859504132231405,0.8250275188822718,447.0,51.0,91,0.091,500.0,112.15316964954077,0.859504132231405,500.0,0.8250275188822718,9879.0
10016.0,112.9281509636432,122.0,105.0,0.860655737704918,0.8293687841382457,447.0,52.0,92,0.092,1000.0,112.9281509636432,0.860655737704918,1000.0,0.8293687841382457,10016.0
10156.0,113.71464644596277,123.0,106.0,0.8617886178861789,0.8204961483598106,447.0,53.0,93,0.093,500.0,113.71464644596277,0.8617886178861789,500.0,0.8204961483598106,10156.0
10305.0,114.54577036493252,124.0,107.0,0.8629032258064516,0.8339843604902359,447.0,53.0,94,0.094,499.99999999999636,114.54577036493252,0.8629032258064516,499.99999999999636,0.8339843604902359,10305.0
10448.5,115.34055393991027,125.0,109.0,0.872,0.8113015210128984,447.0,54.0,95,0.095,999.9999999999964,115.34055393991027,0.872,999.9999999999964,0.8113015210128984,10448.5
10587.5,116.10522675523069,126.0,110.0,0.873015873015873,0.8187191457634608,447.0,55.0,96,0.096,1000.0,116.10522675523069,0.873015873015873,1000.0,0.8187191457634608,10587.5
10741.5,116.94657998322461,126.0,111.0,0.8809523809523809,0.7954070609919659,447.0,56.0,97,0.097,500.0,116.94657998322461,0.8809523809523809,500.0,0.7954070609919659,10741.5
10889.0,117.74678510524687,128.0,113.0,0.8828125,0.7899738064340595,447.0,56.0,98,0.098,500.0,117.74678510524687,0.8828125,750.0,0.7899738064340595,10889.0
11021.0,118.45831765868628,128.0,114.0,0.890625,0.8184299518111726,447.0,57.0,99,0.099,1000.0,118.45831765868628,0.890625,1000.0,0.8184299518111726,11021.0
11185.5,119.33910058164157,130.0,116.0,0.8923076923076924,0.8118763183737849,447.0,58.0,100,0.1,1000.0,119.33910058164157,0.8923076923076924,1000.0,0.8118763183737849,11185.5
11337.5,120.14721527540664,130.0,117.0,0.9,0.7996799596390085,447.0,59.0,101,0.101,1000.0,120.14721527540664,0.9,1000.0,0.7996799596390085,11337.5
11490.0,120.95256247391794,132.0,118.0,0.8939393939393939,0.8031910888424505,447.0,60.0,102,0.10200000000000001,500.0,120.95256247391794,0.8939393939393939,749.9999999999982,0.8031910888424505,11490.0
11650.0,121.79179240065665,132.0,119.0,0.9015151515151515,0.8067466905729876,447.0,60.0,103,0.10300000000000001,499.99999999999636,121.79179240065665,0.9015151515151515,499.99999999999636,0.8067466905729876,11650.0
11780.0,122.4694322554825,134.0,120.0,0.8955223880597015,0.7871961533435464,447.0,61.0,104,0.10400000000000001,1000.0000000000073,122.4694322554825,0.8955223880597015,1000.0000000000073,0.7871961533435464,11780.0
11914.5,123.16660487220997,134.0,121.0,0.9029850746268657,0.782564177553779,447.0,62.0,105,0.105,1000.0000000000036,123.16660487220997,0.9029850746268657,1000.0000000000036,0.782564177553779,11914.5
12075.5,123.99598429969197,136.0,122.0,0.8970588235294118,0.7592442126682828,447.0,63.0,106,0.106,500.0,123.99598429969197,0.8970588235294118,500.0,0.7592442126682828,12075.5
12162.0,124.43929983356966,136.0,123.0,0.9044117647058824,0.7426415751871738,447.0,63.0,107,0.107,500.0,124.43929983356966,0.9044117647058824,500.0,0.7426415751871738,12162.0
12255.5,124.91672122058675,137.0,124.0,0.9051094890510949,0.7297114301919739,447.0,64.0,108,0.108,1000.0,124.91672122058675,0.9051094890510949,1000.0,0.7297114301919739,12255.5
12375.0,125.52425807826008,138.0,125.0,0.9057971014492754,0.7259955971588976,447.0,65.0,109,0.109,999.9999999999964,125.52425807826008,0.9057971014492754,999.9999999999964,0.7259955971588976,12375.0
12468.0,125.99504213959376,138.0,126.0,0.9130434782608695,0.7189701712588878,447.0,66.0,110,0.11,499.99999999999636,125.99504213959376,0.9130434782608695,499.99999999999636,0.7189701712588878,12468.0
12584.0,126.57980261853503,140.0,127.0,0.9071428571428571,0.731917444072714,447.0,66.0,111,0.111,500.0,126.57980261853503,0.9071428571428571,749.9999999999982,0.731917444072714,12584.0
12684.5,127.08425160181403,140.0,128.0,0.9142857142857143,0.7359067605122607,447.0,67.0,112,0.112,1000.0,127.08425160181403,0.9142857142857143,1000.0,0.7359067605122607,12684.5
12793.0,127.62661750511505,140.0,129.0,0.9214285714285714,0.7494064402121378,447.0,68.0,113,0.113,1000.0,127.62661750511505,0.9214285714285714,1000.0,0.7494064402121378,12793.0
12907.0,128.1940045551926,142.0,130.0,0.9154929577464789,0.7507039432273633,447.0,69.0,114,0.114,1000.0,128.1940045551926,0.9154929577464789,1000.0,0.7507039432273633,12907.0
13003.5,128.6723374310255,142.0,131.0,0.9225352112676056,0.7636678914777322,447.0,70.0,115,0.115,500.0,128.6723374310255,0.9225352112676056,1000.0,0.7636678914777322,13003.5
13100.5,129.1513633524749,142.0,133.0,0.9366197183098591,0.7627545210691128,447.0,70.0,116,0.116,500.0,129.1513633524749,0.9366197183098591,1000.0,0.7627545210691128,13100.5
13220.0,129.73907191512836,142.0,134.0,0.9436619718309859,0.7623344265368766,447.0,71.0,117,0.117,1000.0,129.73907191512836,0.9436619718309859,1000.0,0.7623344265368766,13220.0
13335.0,130.30214629484578,144.0,135.0,0.9375,0.7559553987299311,447.0,72.0,118,0.11800000000000001,1000.0,130.30214629484578,0.9375,1000.0,0.7559553987299311,13335.0
13477.5,130.99651126716373,144.0,137.0,0.9513888888888888,0.7541630190132305,447.0,73.0,119,0.11900000000000001,1000.0000000000146,130.99651126716373,0.9513888888888888,1000.0000000000146,0.7541630190132305,13477.5
13590.0,131.5421050954821,144.0,138.0,0.9583333333333334,0.7522267297188071,447.0,74.0,120,0.12,1000.0000000000073,131.5421050954821,0.9583333333333334,1000.0000000000073,0.7522267297188071,13590.0
13722.0,132.17939715725709,146.0,139.0,0.952054794520548,0.7443703289531378,447.0,75.0,121,0.121,500.0,132.17939715725709,0.952054794520548,750.0000000000036,0.7443703289531378,13722.0
13842.0,132.75609883626487,146.0,140.0,0.958904109589041,0.744678204650344,447.0,75.0,122,0.122,500.0,132.75609883626487,0.958904109589041,500.0,0.744678204650344,13842.0
13930.5,133.17981633090346,146.0,141.0,0.9657534246575342,0.7450726118022745,447.0,76.0,123,0.123,1000.0,133.17981633090346,0.9657534246575342,1000.0,0.7450726118022745,13930.5
14000.0,133.5116235624909,146.0,142.0,0.9726027397260274,0.7408642722994179,447.0,77.0,124,0.124,1000.0,133.5116235624909,0.9726027397260274,750.0,0.7408642722994179,14000.0
14106.0,134.01610730816728,147.0,143.0,0.9727891156462585,0.7378831131585025,447.0,78.0,125,0.125,500.0,134.01610730816728,0.9727891156462585,500.0,0.7378831131585025,14106.0
14199.0,134.45716156343096,148.0,144.0,0.972972972972973,0.7377516733025654,447.0,78.0,126,0.126,499.9999999999927,134.45716156343096,0.972972972972973,499.9999999999927,0.7377516733025654,14199.0
14282.0,134.8495724053569,148.0,144.0,0.972972972972973,0.7315700486052991,447.0,79.0,127,0.127,499.9999999999927,134.8495724053569,0.972972972972973,499.9999999999927,0.7315700486052991,14282.0
14355.0,135.19376340894303,148.0,145.0,0.9797297297297297,0.7318430982544053,447.0,79.0,128,0.128,500.0,135.19376340894303,0.9797297297297297,500.0,0.7318430982544053,14355.0
14450.0,135.64037533648712,148.0,146.0,0.9864864864864865,0.7273636281885542,447.0,80.0,129,0.129,500.0,135.64037533648712,0.9864864864864865,500.0,0.7273636281885542,14450.0
14541.5,136.06914727360632,148.0,147.0,0.9932432432432432,0.727843378397753,447.0,80.0,130,0.13,500.0,136.06914727360632,0.9932432432432432,500.0,0.727843378397753,14541.5
14635.0,136.50590000875093,148.0,147.0,0.9932432432432432,0.7308135419017092,447.0,81.0,131,0.131,1000.0,136.50590000875093,0.9932432432432432,500.0,0.7308135419017092,14635.0
14708.5,136.84825115337478,148.0,148.0,1.0,0.7212372379732398,447.0,82.0,132,0.132,500.0,136.84825115337478,1.0,500.0,0.7212372379732398,14708.5
14794.5,137.24774112743847,148.0,149.0,1.0067567567567568,0.7197558917617791,447.0,82.0,133,0.133,500.0,137.24774112743847,1.0067567567567568,500.0,0.7197558917617791,14794.5
14866.5,137.58130574974675,148.0,150.0,1.0135135135135136,0.7209066148362792,447.0,83.0,134,0.134,500.0,137.58130574974675,1.0135135135135136,500.0,0.7209066148362792,14866.5
14937.5,137.90944746275179,148.0,151.0,1.0202702702702702,0.7219977300923784,447.0,83.0,135,0.135,500.0,137.90944746275179,1.0202702702702702,500.0,0.7219977300923784,14937.5
15012.0,138.25292780105693,148.0,152.0,1.027027027027027,0.7182948486776869,447.0,84.0,136,0.136,1000.0,138.25292780105693,1.027027027027027,500.0,0.7182948486776869,15012.0
15078.5,138.55880511641672,148.0,153.0,1.0337837837837838,0.7184704168972965,447.0,85.0,137,0.137,500.0,138.55880511641672,1.0337837837837838,500.0,0.7184704168972965,15078.5
15129.0,138.79063755274805,148.0,154.0,1.0405405405405406,0.7248634634737037,447.0,85.0,138,0.138,500.0,138.79063755274805,1.0405405405405406,500.0,0.7248634634737037,15129.0
15190.0,139.07015741893414,148.0,155.0,1.0472972972972974,0.7207735706276494,447.0,86.0,139,0.139,1000.0,139.07015741893414,1.0472972972972974,1000.0,0.7207735706276494,15190.0
15215.5,139.1868395104863,148.0,156.0,1.054054054054054,0.716125631402474,447.0,87.0,140,0.14,500.0,139.1868395104863,1.054054054054054,500.0,0.716125631402474,15215.5
15279.0,139.47697660907534,148.0,157.0,1.0608108108108107,0.7129125490361743,447.0,87.0,141,0.14100000000000001,500.0,139.47697660907534,1.0608108108108107,500.0,0.7129125490361743,15279.0
15313.5,139.6343574064131,147.0,158.0,1.0748299319727892,0.7151909226291978,447.0,88.0,142,0.14200000000000002,1000.0,139.6343574064131,1.0748299319727892,1000.0,0.7151909226291978,15313.5
15375.0,139.91446672986726,146.0,159.0,1.0890410958904109,0.7109573255450328,447.0,89.0,143,0.14300000000000002,1000.0,139.91446672986726,1.0890410958904109,749.9999999999964,0.7109573255450328,15375.0
15438.5,140.20309808058383,146.0,160.0,1.095890410958904,0.7122919412974363,447.0,90.0,144,0.14400000000000002,499.9999999999927,140.20309808058383,1.095890410958904,499.9999999999927,0.7122919412974363,15438.5
